Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
8895,555545395335438258,20250612050654,439642628,41.403336,2.135607,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-01-09,"Barcelona, Spain",within an hour,96%,98%,f,24.0,37.0,t,t,6,2.0,2 baths,3.0,3.0,"[""Bed linens"", ""Oven"", ""Hot water"", ""Room-darkening shades"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Body soap"", ""Central air conditioning"", ""Coffee maker: Nespresso"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Paid crib - available upon request"", ""Long term stays allowed"", ""Bidet"", ""Kitchen"", ""Paid parking lot on premises"", ""Toaster"", ""Bathtub"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Hot water kettle"", ""Elevator"", ""Gas stove"", ""Paid parking lot off premises"", ""Safe"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""HDTV with standard cable"", ""Private patio or balcony"", ""Ethernet connection"", ""Clothing storage: closet and wardrobe"", ""Cleaning products"", ""Shower gel"", ""Paid folding or convertible high chair - available upon request"", ""Drying rack for clothing"", ""Radiant heating"", ""Dishes and silverware"", ""Laundromat nearby"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Carbon monoxide alarm"", ""Freezer"", ""Trash compactor"", ""Essentials"", ""Dishwasher""]",$289.00,1,1125,1.0,5.0,999.0,999.0,1.3,999.0,t,15,34,64,322,153,16,6,2,3,0.43,3.88,4.0,3.69,4.25,4.38
8896,555642144034623077,20250612050654,439642628,41.40234,2.13826,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-01-09,"Barcelona, Spain",within an hour,96%,98%,f,24.0,37.0,t,t,4,1.0,1 bath,2.0,3.0,"[""Bed linens"", ""Oven"", ""Central heating"", ""Self check-in"", ""Hot water"", ""Room-darkening shades"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Smart lock"", ""Body soap"", ""Central air conditioning"", ""Coffee maker: Nespresso"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Paid crib - available upon request"", ""Long term stays allowed"", ""Bidet"", ""Kitchen"", ""Exterior security cameras on property"", ""Induction stove"", ""Toaster"", ""Paid parking lot on premises"", ""Bathtub"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Hot water kettle"", ""Elevator"", ""Paid parking lot off premises"", ""Safe"", ""Iron"", ""Smoke alarm"", ""HDTV with standard cable"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Clothing storage: closet and wardrobe"", ""Cleaning products"", ""Shower gel"", ""Single level home"", ""Paid folding or convertible high chair - available upon request"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Carbon monoxide alarm"", ""Freezer"", ""Trash compactor"", ""Essentials"", ""Dishwasher""]",$259.00,1,1125,1.0,5.0,999.0,999.0,1.4,999.0,t,8,32,51,299,126,5,1,0,2,0.14,3.6,3.6,3.8,3.4,3.8
8897,555693920872672752,20250612050654,439642628,41.4024,2.1374,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-01-09,"Barcelona, Spain",within an hour,96%,98%,f,24.0,37.0,t,t,4,1.0,1 bath,2.0,3.0,"[""Dishwasher"", ""Paid parking lot off premises"", ""Hangers"", ""Central air conditioning"", ""Refrigerator"", ""Elevator"", ""Exterior security cameras on property"", ""Clothing storage: closet and wardrobe"", ""Drying rack for clothing"", ""Body soap"", ""Trash compactor"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Fire extinguisher"", ""Private patio or balcony"", ""Kitchen"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Oven"", ""Paid crib - available upon request"", ""Toaster"", ""Dishes and silverware"", ""Paid parking lot on premises"", ""Dining table"", ""Self check-in"", ""HDTV with standard cable"", ""Essentials"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Safe"", ""Radiant heating"", ""Hair dryer"", ""Smoke alarm"", ""Bidet"", ""Bathtub"", ""Smart lock"", ""Induction stove"", ""Free washer \u2013 In unit"", ""Paid folding or convertible high chair - available upon request"", ""Hot water"", ""Single level home"", ""Freezer"", ""Coffee maker: Nespresso"", ""Wifi""]",$259.00,1,365,1.0,5.0,999.0,999.0,1.5,999.0,t,10,29,45,302,129,3,0,0,1,0.11,3.33,3.33,3.33,2.33,4.0
8898,556434282651293891,20250612050654,439642628,41.40232,2.13748,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-01-09,"Barcelona, Spain",within an hour,96%,98%,f,24.0,37.0,t,t,6,1.0,1 bath,3.0,6.0,"[""Exterior security cameras on property"", ""Paid parking off premises"", ""Paid crib - available upon request"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Bed linens"", ""Refrigerator"", ""Elevator"", ""Bathtub"", ""Essentials"", ""Heating"", ""Hangers"", ""Dishwasher"", ""Microwave"", ""Oven"", ""Coffee maker"", ""Self check-in"", ""Iron"", ""Washer"", ""Wifi"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Dishes and silverware"", ""Air conditioning"", ""Paid pack \u2019n play/travel crib - available upon request"", ""TV"", ""Paid folding or convertible high chair - available upon request"", ""Kitchen"", ""Smart lock"", ""Smoke alarm""]",$264.00,1,1125,1.0,5.0,999.0,999.0,1.3,999.0,t,9,24,34,305,129,4,2,0,3,0.16,3.5,3.75,4.0,3.0,3.5
8900,54334192,20250612050654,434205774,41.39169,2.16955,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2021-12-01,"Barcelona, Spain",within an hour,100%,100%,t,23.0,23.0,t,t,1,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Central heating"", ""Stainless steel oven"", ""Dishwasher"", ""Hot water"", ""Paid parking garage off premises"", ""Room-darkening shades"", ""Books and reading material"", ""Central air conditioning"", ""Cooking basics"", ""Wifi"", ""Lock on bedroom door"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Exterior security cameras on property"", ""Induction stove"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""City skyline view"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Laundromat nearby"", ""Refrigerator"", ""Freezer"", ""Essentials"", ""Mini fridge""]",$62.00,1,365,31.0,32.0,999.0,999.0,31.5,999.0,t,22,52,82,185,185,10,3,0,1,0.26,4.7,5.0,4.8,4.9,5.0
8908,54335540,20250612050654,434205774,41.39253,2.17153,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2021-12-01,"Barcelona, Spain",within an hour,100%,100%,t,23.0,23.0,t,t,1,1.0,1 private bath,1.0,1.0,"[""Host greets you"", ""Exterior security cameras on property"", ""Mini fridge"", ""Clothing storage: closet"", ""Long term stays allowed"", ""Freezer"", ""Central air conditioning"", ""Bed linens"", ""Cleaning products"", ""Dining table"", ""Refrigerator"", ""Elevator"", ""Essentials"", ""Toaster"", ""City skyline view"", ""Induction stove"", ""Hangers"", ""Dishwasher"", ""First aid kit"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Wifi"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Wine glasses"", ""Central heating"", ""Hair dryer"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Room-darkening shades"", ""Books and reading material"", ""Kitchen"", ""Hot water kettle"", ""Microwave"", ""Stainless steel oven""]",$52.00,1,365,31.0,32.0,999.0,999.0,31.5,999.0,t,13,43,73,172,172,9,2,0,2,0.24,5.0,5.0,4.89,5.0,5.0
8909,54335899,20250612050654,434205774,41.39256,2.16926,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2021-12-01,"Barcelona, Spain",within an hour,100%,100%,t,23.0,23.0,t,t,1,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Central heating"", ""Stainless steel oven"", ""Dishwasher"", ""Hot water"", ""Paid parking garage off premises"", ""Room-darkening shades"", ""Books and reading material"", ""Central air conditioning"", ""Cooking basics"", ""Wifi"", ""Lock on bedroom door"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Exterior security cameras on property"", ""Induction stove"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""City skyline view"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Coffee maker"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Refrigerator"", ""Freezer"", ""Essentials"", ""Mini fridge""]",$38.00,1,365,31.0,32.0,999.0,999.0,31.5,999.0,t,0,22,52,154,154,8,3,1,2,0.22,4.75,4.63,5.0,4.63,4.88
8911,54336442,20250612050654,434205774,41.39122,2.17102,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2021-12-01,"Barcelona, Spain",within an hour,100%,100%,t,23.0,23.0,t,t,1,1.0,1 private bath,1.0,1.0,"[""Bed linens"", ""Central heating"", ""Stainless steel oven"", ""Dishwasher"", ""Hot water"", ""Paid parking garage off premises"", ""Room-darkening shades"", ""Books and reading material"", ""Central air conditioning"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Exterior security cameras on property"", ""Induction stove"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""City skyline view"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Laundromat nearby"", ""Refrigerator"", ""Freezer"", ""Essentials"", ""Mini fridge""]",$47.00,1,365,31.0,32.0,999.0,999.0,31.5,999.0,t,3,33,63,166,166,13,4,0,4,0.33,4.69,4.85,5.0,4.69,5.0
8912,54337089,20250612050654,434205774,41.39321,2.16996,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,2021-12-01,"Barcelona, Spain",within an hour,100%,100%,t,23.0,23.0,t,t,1,1.0,1 private bath,1.0,1.0,"[""Stainless steel oven"", ""Dishwasher"", ""Hangers"", ""Central air conditioning"", ""Dedicated workspace"", ""Refrigerator"", ""Elevator"", ""Long term stays allowed"", ""Coffee maker"", ""Drying rack for clothing"", ""Books and reading material"", ""Mini fridge"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Paid parking garage off premises"", ""Cleaning products"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""City skyline view"", ""Central heating"", ""Essentials"", ""Laundromat nearby"", ""Microwave"", ""Lock on bedroom door"", ""Hair dryer"", ""Induction stove"", ""Free washer \u2013 In unit"", ""Clothing storage: closet"", ""Hot water"", ""Cooking basics"", ""Freezer"", ""Wifi"", ""First aid kit""]",$65.00,1,365,31.0,32.0,999.0,999.0,31.5,999.0,t,22,52,82,184,184,6,3,0,1,0.19,5.0,4.83,4.83,5.0,5.0
8919,557620522452810143,20250612050654,444114403,41.37415,2.16999,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,2022-02-08,,within an hour,100%,89%,t,1.0,2.0,t,t,4,1.0,1 bath,2.0,2.0,"[""Bed linens"", ""Ceiling fan"", ""Central heating"", ""Stainless steel oven"", ""Hot water"", ""Body soap"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Bidet"", ""Kitchen"", ""Toaster"", ""Wine glasses"", ""Portable fans"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Iron"", ""Ethernet connection"", ""Cleaning products"", ""Shower gel"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Freezer"", ""Essentials""]",$64.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,1,31,61,336,165,7,1,0,2,0.18,4.71,4.71,4.43,4.71,4.43
8922,557803195736926666,20250612050654,438136382,41.388386,2.152384,l'Antiga Esquerra de l'Eixample,Eixample,Entire serviced apartment,Entire home/apt,2021-12-30,"Madrid, Spain",within a day,81%,49%,f,502.0,604.0,t,t,3,2.0,2 baths,2.0,2.0,"[""Bed linens"", ""Oven"", ""Central heating"", ""Dishwasher"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Dining table"", ""Wine glasses"", ""LOEWE shampoo"", ""City skyline view"", ""Elevator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dedicated workspace"", ""Host greets you"", ""LOEWE body soap"", ""Private patio or balcony"", ""LOEWE conditioner"", ""Shower gel"", ""AMAZON ALEXA sound system"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""TV"", ""Essentials"", ""Outdoor shower"", ""Air conditioning""]",$121.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,0,3,33,137,137,0,0,0,0,,,,,,
8927,558125324321643261,20250612050654,438136382,41.388386,2.152384,l'Antiga Esquerra de l'Eixample,Eixample,Entire serviced apartment,Entire home/apt,2021-12-30,"Madrid, Spain",within a day,81%,49%,f,502.0,604.0,t,t,2,1.0,1 bath,1.0,1.0,"[""Bed linens"", ""HDTV"", ""Oven"", ""Central heating"", ""Hot water"", ""Central air conditioning"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Wine glasses"", ""LOEWE shampoo"", ""City skyline view"", ""Amazon Alexa sound system"", ""Elevator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dedicated workspace"", ""Host greets you"", ""Free washer \u2013 In unit"", ""LOEWE body soap"", ""Private patio or balcony"", ""Pets allowed"", ""LOEWE conditioner"", ""Shower gel"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Outdoor shower"", ""Dishwasher""]",$113.00,32,365,32.0,32.0,365.0,365.0,32.0,365.0,t,4,21,51,326,154,0,0,0,0,,,,,,
8928,558127411190303549,20250612050654,438136382,41.388386,2.152384,l'Antiga Esquerra de l'Eixample,Eixample,Entire serviced apartment,Entire home/apt,2021-12-30,"Madrid, Spain",within a day,81%,49%,f,502.0,604.0,t,t,3,2.0,2 baths,2.0,2.0,"[""Bed linens"", ""HDTV"", ""Oven"", ""Central heating"", ""Hot water"", ""Central air conditioning"", ""Cooking basics"", ""Wifi"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Stove"", ""Dining table"", ""Wine glasses"", ""LOEWE shampoo"", ""City skyline view"", ""Elevator"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dedicated workspace"", ""Host greets you"", ""Free washer \u2013 In unit"", ""LOEWE body soap"", ""Private patio or balcony"", ""LOEWE conditioner"", ""Shower gel"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Outdoor shower"", ""Dishwasher""]",$128.00,1,365,32.0,32.0,365.0,365.0,32.0,365.0,t,11,41,71,346,175,0,0,0,0,,,,,,
8932,567126030856266426,20250612050654,403015413,41.43337,2.14475,Montbau,Horta-Guinardó,Entire rental unit,Entire home/apt,2021-05-23,"Barcelona, Spain",within a few hours,90%,100%,t,4.0,5.0,t,t,3,1.0,1 bath,3.0,3.0,"[""Bed linens"", ""Hot water"", ""Room-darkening shades"", ""Paid street parking off premises"", ""Crib - available upon request"", ""Cooking basics"", ""Coffee maker: pour-over coffee"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""Kitchen"", ""Bidet"", ""Stove"", ""Toaster"", ""Portable heater"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Outlet covers"", ""Iron"", ""Private patio or balcony"", ""Clothing storage: closet and wardrobe"", ""Cleaning products"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""TV"", ""Freezer"", ""Essentials""]",$86.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,22,52,60,322,149,7,1,0,3,0.2,4.57,4.71,4.86,4.86,4.43
8935,559046271167056277,20250612050654,428498210,41.39921,2.19739,el Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2021-10-22,,a few days or more,0%,0%,f,1.0,1.0,f,t,2,1.5,1.5 baths,2.0,2.0,"[""Washer"", ""TV"", ""Dedicated workspace"", ""City skyline view"", ""Kitchen"", ""Air conditioning"", ""Wifi""]",$55.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,t,4,4,15,229,56,1,0,0,0,0.03,5.0,5.0,4.0,5.0,5.0
8939,559850632837279938,20250612050654,439642628,41.40025,2.1392,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-01-09,"Barcelona, Spain",within an hour,96%,98%,f,24.0,37.0,t,t,6,1.0,1 bath,3.0,5.0,"[""Bed linens"", ""Oven"", ""Central heating"", ""Self check-in"", ""Room-darkening shades"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Smart lock"", ""Central air conditioning"", ""Coffee maker: Nespresso"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Paid crib - available upon request"", ""Long term stays allowed"", ""Bidet"", ""Kitchen"", ""Exterior security cameras on property"", ""Paid parking lot on premises"", ""Toaster"", ""Bathtub"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Hot water kettle"", ""Elevator"", ""Gas stove"", ""Paid parking lot off premises"", ""Safe"", ""Iron"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""HDTV with standard cable"", ""Private patio or balcony"", ""Clothing storage: closet and wardrobe"", ""Cleaning products"", ""Shower gel"", ""Single level home"", ""Paid folding or convertible high chair - available upon request"", ""Drying rack for clothing"", ""Radiant heating"", ""Dishes and silverware"", ""Laundromat nearby"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Carbon monoxide alarm"", ""Freezer"", ""Trash compactor"", ""Essentials"", ""Dishwasher""]",$264.00,1,1125,1.0,5.0,999.0,999.0,1.3,999.0,t,0,7,20,278,105,5,3,0,1,0.13,4.4,4.0,4.4,4.4,4.0
8941,560616104756596654,20250612050654,439642628,41.40028,2.13928,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-01-09,"Barcelona, Spain",within an hour,96%,98%,f,24.0,37.0,t,t,6,,1 bath,3.0,,"[""Dishwasher"", ""Paid parking lot off premises"", ""Gas stove"", ""Hangers"", ""Central air conditioning"", ""Refrigerator"", ""Elevator"", ""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""Clothing storage: closet and wardrobe"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Trash compactor"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Fire extinguisher"", ""Private patio or balcony"", ""Kitchen"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Oven"", ""Paid crib - available upon request"", ""Toaster"", ""Dishes and silverware"", ""Paid parking lot on premises"", ""Dining table"", ""Self check-in"", ""HDTV with standard cable"", ""Central heating"", ""Essentials"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Pack \u2019n play/Travel crib - available upon request"", ""Safe"", ""Radiant heating"", ""Hair dryer"", ""Smoke alarm"", ""Bidet"", ""Bathtub"", ""Smart lock"", ""Free washer \u2013 In unit"", ""Paid folding or convertible high chair - available upon request"", ""Hot water"", ""Single level home"", ""Freezer"", ""Coffee maker: Nespresso"", ""Wifi""]",,1,1125,1.0,5.0,999.0,999.0,1.4,999.0,t,13,40,56,331,157,8,3,2,1,0.22,3.25,3.38,4.0,4.13,4.63
8942,567158363011035489,20250612050654,394270439,41.39027,2.16504,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2021-03-26,"Barcelona, Spain",within an hour,100%,100%,f,39.0,39.0,t,t,10,2.0,2 baths,4.0,6.0,"[""Bed linens"", ""Oven"", ""Dishwasher"", ""Private entrance"", ""Hot water"", ""Room-darkening shades"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Washer"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Kitchen"", ""Stove"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Wine glasses"", ""Dryer"", ""City skyline view"", ""Hot water kettle"", ""Elevator"", ""Crib"", ""Dedicated workspace"", ""Safe"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Single level home"", ""Paid parking off premises"", ""Dishes and silverware"", ""Refrigerator"", ""TV"", ""Heating"", ""Essentials"", ""Air conditioning""]",$717.00,4,31,2.0,4.0,31.0,31.0,3.8,31.0,t,4,8,35,284,120,136,38,1,35,3.41,4.67,4.74,4.71,4.68,4.93
8944,560630509694620955,20250612050654,439642628,41.40112,2.13939,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2022-01-09,"Barcelona, Spain",within an hour,96%,98%,f,24.0,37.0,t,t,6,,1 bath,3.0,,"[""Exterior security cameras on property"", ""Shower gel"", ""Long term stays allowed"", ""Freezer"", ""Paid crib - available upon request"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Single level home"", ""Bed linens"", ""Cleaning products"", ""Safe"", ""Dining table"", ""Refrigerator"", ""Fire extinguisher"", ""Elevator"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Luggage dropoff allowed"", ""Hangers"", ""Dishwasher"", ""Paid parking lot off premises"", ""Microwave"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Radiant heating"", ""Bidet"", ""Self check-in"", ""Iron"", ""Wifi"", ""Free washer \u2013 In unit"", ""Clothing storage: closet and wardrobe"", ""Shampoo"", ""Wine glasses"", ""Paid parking lot on premises"", ""Central heating"", ""Gas stove"", ""Coffee maker: Nespresso"", ""Hair dryer"", ""Trash compactor"", ""Laundromat nearby"", ""Dishes and silverware"", ""Private patio or balcony"", ""HDTV with standard cable"", ""Drying rack for clothing"", ""Room-darkening shades"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Paid folding or convertible high chair - available upon request"", ""Kitchen"", ""Hot water kettle"", ""Smart lock"", ""Smoke alarm""]",,1,365,1.0,5.0,999.0,999.0,1.4,999.0,t,13,38,55,280,104,4,0,0,3,0.22,4.0,4.0,4.25,4.0,4.5
